    3.16228e+06        2511.89        2485.89        2511.89    1.50938e+18    1.46727e+18    1.68502e+19        1.00587
    5.62341e+06        2511.89        2427.26        2511.89    1.60876e+18    1.46727e+18    1.68502e+19        1.00577
          1e+07        2511.89        2224.53        2511.89    1.87971e+18    1.46727e+18    1.68502e+19        1.00545
            100        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19        1.01009
        177.828        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19        1.01009
        316.228        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19        1.01009
        562.341        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19        1.01009
           1000        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19        1.01009
        1778.28        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19        1.01009
        3162.28        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19        1.01009
        5623.41        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19        1.01009
          10000        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19        1.01009
        17782.8        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19        1.01009
        31622.8        5623.41        5623.41        5623.41    5.58115e+18    5.62137e+18    4.93482e+19        1.01009
        56234.1        5623.41        5623.41        5623.41    5.58116e+18    5.62137e+18    4.93482e+19        1.01009
         100000        5623.41        5623.39        5623.41     5.5812e+18    5.62137e+18    4.93482e+19        1.01009
         177828        5623.41        5623.35        5623.41    5.58134e+18    5.62137e+18    4.93482e+19        1.01009
         316228        5623.41        5623.21        5623.41    5.58178e+18    5.62137e+18    4.93482e+19        1.01009
         562341        5623.41        5622.78        5623.41    5.58316e+18    5.62137e+18    4.93482e+19        1.01009
          1e+06        5623.41        5621.41        5623.41    5.58753e+18    5.62137e+18    4.93482e+19        1.01008
    1.77828e+06        5623.41        5617.09        5623.41    5.60134e+18    5.62137e+18    4.93482e+19        1.01008
    3.16228e+06        5623.41        5603.37        5623.41    5.64484e+18    5.62137e+18    4.93482e+19        1.01006
    5.62341e+06        5623.41         5559.5        5623.41    5.78064e+18    5.62137e+18    4.93482e+19        1.01001
          1e+07        5623.41        5414.88        5623.41    6.18933e+18    5.62137e+18    4.93482e+19        1.00984
            100        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
        177.828        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
        316.228        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
        562.341        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
           1000        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
        1778.28        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
        3162.28        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
        5623.41        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
          10000        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
        17782.8        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
        31622.8        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
        56234.1        12589.3        12589.2        12589.3    2.12749e+19    2.15365e+19    1.44523e+20         1.0172
         100000        12589.3        12589.2        12589.3     2.1275e+19    2.15365e+19    1.44523e+20         1.0172
         177828        12589.3        12589.2        12589.3    2.12752e+19    2.15365e+19    1.44523e+20         1.0172
         316228        12589.3        12589.1        12589.3    2.12758e+19    2.15365e+19    1.44523e+20         1.0172
         562341        12589.3        12588.8        12589.3    2.12776e+19    2.15365e+19    1.44523e+20         1.0172
          1e+06        12589.3        12587.7        12589.3    2.12833e+19    2.15365e+19    1.44523e+20         1.0172
    1.77828e+06        12589.3        12584.3        12589.3    2.13014e+19    2.15365e+19    1.44523e+20         1.0172
    3.16228e+06        12589.3        12573.5        12589.3    2.13585e+19    2.15365e+19    1.44523e+20        1.01719
    5.62341e+06        12589.3        12539.4        12589.3    2.15384e+19    2.15365e+19    1.44523e+20        1.01716
          1e+07        12589.3        12430.4        12589.3    2.20992e+19    2.15365e+19    1.44523e+20        1.01706
            100        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
        177.828        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
        316.228        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
        562.341        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
           1000        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
        1778.28        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
        3162.28        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
        5623.41        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
          10000        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
        17782.8        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
        31622.8        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
        56234.1        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20        1.02926
         100000        28183.8        28183.8        28183.8     8.0819e+19    8.25104e+19    4.23258e+20        1.02926
         177828        28183.8        28183.8        28183.8    8.08193e+19    8.25104e+19    4.23258e+20        1.02926
         316228        28183.8        28183.7        28183.8      8.082e+19    8.25104e+19    4.23258e+20        1.02926
         562341        28183.8        28183.4        28183.8    8.08224e+19    8.25104e+19    4.23258e+20        1.02926
          1e+06        28183.8        28182.6        28183.8    8.08299e+19    8.25104e+19    4.23258e+20        1.02926
    1.77828e+06        28183.8        28179.9        28183.8    8.08535e+19    8.25104e+19    4.23258e+20        1.02926
