          1e+10        2511.89              0        2511.84    4.10986e+25    1.46727e+18    1.68502e+19     1.4611e+18    4.84382e-05
    3.16228e+10        2511.89              0        2576.86    4.38029e+27    1.46727e+18    1.68502e+19     1.4611e+18    4.73849e-06
          1e+11        2511.89              0        3209.71    4.41009e+29    1.46727e+18    1.68502e+19     1.4611e+18    5.87393e-07
    3.16228e+11        2511.89              0    4.21999e+06    4.41311e+31    1.46727e+18    1.68502e+19     1.4611e+18    7.71908e-05
          1e+12        2511.89              0    4.10885e+09    4.41342e+33    1.46727e+18    1.68502e+19     1.4611e+18     0.00751541
            100        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.01009
        316.228        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.01009
           1000        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.01009
        3162.28        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.01009
          10000        5623.41        5623.41        5623.41    5.58114e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.01009
        31622.8        5623.41        5623.41        5623.41    5.58115e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.01009
         100000        5623.41        5623.39        5623.41     5.5812e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.01009
         316228        5623.41        5623.21        5623.41    5.58178e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.01009
          1e+06        5623.41        5621.41        5623.41    5.58753e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.01008
    3.16228e+06        5623.41        5603.37        5623.41    5.64484e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.01006
          1e+07        5623.41        5414.88        5623.41    6.18933e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.00984
    3.16228e+07        5623.41        3330.08        5623.41    9.83411e+18    5.62137e+18    4.93482e+19    5.58114e+18        1.00712
          1e+08        5623.41              0        5623.41    2.47485e+19    5.62137e+18    4.93482e+19    5.58114e+18       0.983778
    3.16228e+08        5623.41              0        5623.41    7.46306e+19    5.62137e+18    4.93482e+19    5.58114e+18       0.847836
          1e+09        5623.41              0        5623.41    2.78029e+20    5.62137e+18    4.93482e+19    5.58114e+18       0.207265
    3.16228e+09        5623.41              0        5623.38    2.48479e+23    5.62137e+18    4.93482e+19    5.58114e+18      0.0016732
          1e+10        5623.41              0        5623.08    4.10986e+25    5.62137e+18    4.93482e+19    5.58114e+18    0.000108435
    3.16228e+10        5623.41              0        5644.06    4.38029e+27    5.62137e+18    4.93482e+19    5.58114e+18    1.03786e-05
          1e+11        5623.41              0        13922.7    4.41009e+29    5.62137e+18    4.93482e+19    5.58114e+18    2.54792e-06
    3.16228e+11        5623.41              0    1.84437e+06    4.41311e+31    5.62137e+18    4.93482e+19    5.58114e+18    3.37367e-05
          1e+12        5623.41              0    1.88347e+09    4.41342e+33    5.62137e+18    4.93482e+19    5.58114e+18     0.00344502
            100        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20    2.12749e+19         1.0172
        316.228        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20    2.12749e+19         1.0172
           1000        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20    2.12749e+19         1.0172
        3162.28        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20    2.12749e+19         1.0172
          10000        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20    2.12749e+19         1.0172
        31622.8        12589.3        12589.3        12589.3    2.12749e+19    2.15365e+19    1.44523e+20    2.12749e+19         1.0172
         100000        12589.3        12589.2        12589.3     2.1275e+19    2.15365e+19    1.44523e+20    2.12749e+19         1.0172
         316228        12589.3        12589.1        12589.3    2.12758e+19    2.15365e+19    1.44523e+20    2.12749e+19         1.0172
          1e+06        12589.3        12587.7        12589.3    2.12833e+19    2.15365e+19    1.44523e+20    2.12749e+19         1.0172
    3.16228e+06        12589.3        12573.5        12589.3    2.13585e+19    2.15365e+19    1.44523e+20    2.12749e+19        1.01719
          1e+07        12589.3        12430.4        12589.3    2.20992e+19    2.15365e+19    1.44523e+20    2.12749e+19        1.01706
    3.16228e+07        12589.3        10827.7        12589.3    2.82653e+19    2.15365e+19    1.44523e+20    2.12749e+19        1.01557
          1e+08        12589.3              0        12589.3    5.91337e+19    2.15365e+19    1.44523e+20    2.12749e+19       0.999789
    3.16228e+08        12589.3              0        12589.3    1.69017e+20    2.15365e+19    1.44523e+20    2.12749e+19       0.892065
          1e+09        12589.3              0        12589.3    5.45882e+20    2.15365e+19    1.44523e+20    2.12749e+19       0.331894
    3.16228e+09        12589.3              0        12589.3    2.48483e+23    2.15365e+19    1.44523e+20    2.12749e+19     0.00374584
          1e+10        12589.3              0        12589.2    4.10986e+25    2.15365e+19    1.44523e+20    2.12749e+19    0.000242769
    3.16228e+10        12589.3              0        13281.5    4.38029e+27    2.15365e+19    1.44523e+20    2.12749e+19    2.44228e-05
          1e+11        12589.3              0        1777.76    4.41009e+29    2.15365e+19    1.44523e+20    2.12749e+19    3.25338e-07
    3.16228e+11        12589.3              0       -18744.7    4.41311e+31    2.15365e+19    1.44523e+20    2.12749e+19   -3.42872e-07
          1e+12        12589.3              0    8.44582e+08    4.41342e+33    2.15365e+19    1.44523e+20    2.12749e+19     0.00154481
            100        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02926
        316.228        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02926
           1000        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02926
        3162.28        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02926
          10000        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02926
        31622.8        28183.8        28183.8        28183.8    8.08189e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02926
         100000        28183.8        28183.8        28183.8     8.0819e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02926
         316228        28183.8        28183.7        28183.8      8.082e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02926
          1e+06        28183.8        28182.6        28183.8    8.08299e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02926
    3.16228e+06        28183.8        28171.3        28183.8    8.09284e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02925
          1e+07        28183.8        28057.9        28183.8    8.19087e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02918
    3.16228e+07        28183.8        26868.1        28183.8    9.11226e+19    8.25104e+19    4.23258e+20    8.08189e+19        1.02836
          1e+08        28183.8          14245        28183.8    1.50468e+20    8.25104e+19    4.23258e+20    8.08189e+19        1.01866
    3.16228e+08        28183.8              0        28183.8    3.88015e+20    8.25104e+19    4.23258e+20    8.08189e+19       0.937827
          1e+09        28183.8              0        28183.8    1.18864e+21    8.25104e+19    4.23258e+20    8.08189e+19       0.466312
    3.16228e+09        28183.8              0        28183.8    2.48507e+23    8.25104e+19    4.23258e+20    8.08189e+19     0.00838566
          1e+10        28183.8              0        28183.8    4.10986e+25    8.25104e+19    4.23258e+20    8.08189e+19    0.000543495
    3.16228e+10        28183.8              0        29539.5    4.38029e+27    8.25104e+19    4.23258e+20    8.08189e+19    5.43191e-05
          1e+11        28183.8              0        20159.2    4.41009e+29    8.25104e+19    4.23258e+20    8.08189e+19    3.68923e-06
    3.16228e+11        28183.8              0        -351945    4.41311e+31    8.25104e+19    4.23258e+20    8.08189e+19   -6.43768e-06
          1e+12        28183.8              0     3.7639e+08    4.41342e+33    8.25104e+19    4.23258e+20    8.08189e+19    0.000688448
            100        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04958
        316.228        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04958
           1000        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04958
        3162.28        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04958
          10000        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04958
        31622.8        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04958
         100000        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04958
         316228        63095.7        63095.6        63095.7    3.05278e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04958
          1e+06        63095.7        63094.7        63095.7    3.05291e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04958
    3.16228e+06        63095.7        63085.4        63095.7     3.0542e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04957
          1e+07        63095.7        62992.4        63095.7    3.06708e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04953
    3.16228e+07        63095.7        62050.3        63095.7    3.19352e+20    3.16113e+20    1.23957e+21    3.05277e+20        1.04904
          1e+08        63095.7        51619.8        63095.7    4.21554e+20    3.16113e+20    1.23957e+21    3.05277e+20         1.0435
    3.16228e+08        63095.7              0        63095.7    9.16005e+20    3.16113e+20    1.23957e+21    3.05277e+20       0.986947
          1e+09        63095.7              0        63095.7     2.6645e+21    3.16113e+20    1.23957e+21    3.05277e+20       0.604315
    3.16228e+09        63095.7              0        63095.7    2.48623e+23    3.16113e+20    1.23957e+21    3.05277e+20      0.0187706
          1e+10        63095.7              0        63097.2    4.10986e+25    3.16113e+20    1.23957e+21    3.05277e+20     0.00121676
    3.16228e+10        63095.7              0        63093.1    4.38029e+27    3.16113e+20    1.23957e+21    3.05277e+20    0.000116019
          1e+11        63095.7              0        61766.1    4.41009e+29    3.16113e+20    1.23957e+21    3.05277e+20    1.13035e-05
    3.16228e+11        63095.7              0         356490    4.41311e+31    3.16113e+20    1.23957e+21    3.05277e+20     6.5208e-06
          1e+12        63095.7              0    1.66885e+08    4.41342e+33    3.16113e+20    1.23957e+21    3.05277e+20    0.000305247
            100         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08347
        316.228         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08347
           1000         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08347
        3162.28         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08347
          10000         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08347
        31622.8         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08347
         100000         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08347
         316228         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08347
          1e+06         141254         141253         141254    1.14272e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08347
    3.16228e+06         141254         141245         141254    1.14289e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08346
          1e+07         141254         141165         141254    1.14458e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08343
    3.16228e+07         141254         140367         141254    1.16138e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.08313
          1e+08         141254         132011         141254    1.31701e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.07992
    3.16228e+08         141254        51168.9         141254    2.27821e+21    1.21109e+21    3.63027e+21     1.1427e+21        1.04325
          1e+09         141254              0         141254     6.0591e+21    1.21109e+21    3.63027e+21     1.1427e+21       0.745981
    3.16228e+09         141254              0         141254    2.49208e+23    1.21109e+21    3.63027e+21     1.1427e+21       0.041994
          1e+10         141254              0         141254    4.10986e+25    1.21109e+21    3.63027e+21     1.1427e+21     0.00272393
    3.16228e+10         141254              0         141252    4.38029e+27    1.21109e+21    3.63027e+21     1.1427e+21    0.000259743
          1e+11         141254              0         142025    4.41009e+29    1.21109e+21    3.63027e+21     1.1427e+21    2.59912e-05
    3.16228e+11         141254              0         165504    4.41311e+31    1.21109e+21    3.63027e+21     1.1427e+21    3.02735e-06
          1e+12         141254              0    7.32698e+07    4.41342e+33    1.21109e+21    3.63027e+21     1.1427e+21    0.000134016
            100         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13912
        316.228         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13912
           1000         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13912
        3162.28         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13912
          10000         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13912
        31622.8         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13912
         100000         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13912
         316228         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13912
          1e+06         316228         316227         316228    4.21813e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13912
    3.16228e+06         316228         316220         316228    4.21835e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13912
          1e+07         316228         316148         316228    4.22057e+21     4.6399e+21    1.06318e+22     4.2181e+21         1.1391
    3.16228e+07         316228         315428         316228    4.24277e+21     4.6399e+21    1.06318e+22     4.2181e+21         1.1389
          1e+08         316228         308145         316228    4.45948e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.13688
    3.16228e+08         316228         231062         316228    6.14688e+21     4.6399e+21    1.06318e+22     4.2181e+21        1.11419
          1e+09         316228              0         316228    1.40571e+22     4.6399e+21    1.06318e+22     4.2181e+21       0.894744
    3.16228e+09         316228              0         316228    2.52122e+23     4.6399e+21    1.06318e+22     4.2181e+21      0.0937003
          1e+10         316228              0         316220    4.10988e+25     4.6399e+21    1.06318e+22     4.2181e+21     0.00609795
    3.16228e+10         316228              0         316228    4.38029e+27     4.6399e+21    1.06318e+22     4.2181e+21    0.000581499
          1e+11         316228              0         331441    4.41009e+29     4.6399e+21    1.06318e+22     4.2181e+21    6.06553e-05
    3.16228e+11         316228              0         308393    4.41311e+31     4.6399e+21    1.06318e+22     4.2181e+21    5.64104e-06
          1e+12         316228              0    3.14503e+07    4.41342e+33     4.6399e+21    1.06318e+22     4.2181e+21    5.75252e-05
            100         707946         707946         707946    1.52603e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22853
        316.228         707946         707946         707946    1.52603e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22853
           1000         707946         707946         707946    1.52603e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22853
        3162.28         707946         707946         707946    1.52604e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22853
          10000         707946         707946         707946    1.52603e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22853
        31622.8         707946         707946         707946    1.52603e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22853
         100000         707946         707946         707946    1.52604e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22853
         316228         707946         707946         707946    1.52603e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22853
          1e+06         707946         707945         707946    1.52604e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22853
    3.16228e+06         707946         707938         707946    1.52607e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22853
          1e+07         707946         707868         707946    1.52636e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22851
    3.16228e+07         707946         707172         707946    1.52931e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22838
          1e+08         707946         700198         707946    1.55851e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.22701
    3.16228e+08         707946         628540         707946    1.82283e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.21262
          1e+09         707946        80918.8         707946    3.38166e+22    1.77763e+22    3.11366e+22    1.52603e+22        1.05828
    3.16228e+09         707946              0         707946    2.66313e+23    1.77763e+22    3.11366e+22    1.52603e+22        0.20645
          1e+10         707946              0         707946    4.10998e+25    1.77763e+22    3.11366e+22    1.52603e+22      0.0136519
    3.16228e+10         707946              0         708042    4.38029e+27    1.77763e+22    3.11366e+22    1.52603e+22     0.00130199
          1e+11         707946              0         685508    4.41009e+29    1.77763e+22    3.11366e+22    1.52603e+22    0.000125451
    3.16228e+11         707946              0    1.12638e+06    4.41311e+31    1.77763e+22    3.11366e+22    1.52603e+22    2.06035e-05
